,date,apartment for rent,State
3771,2012-04-01,51,CA
3772,2012-05-01,55,CA
3773,2012-06-01,57,CA
3774,2012-07-01,55,CA
3775,2012-08-01,50,CA
3776,2012-09-01,48,CA
3777,2012-10-01,47,CA
3778,2012-11-01,42,CA
3779,2012-12-01,40,CA
3780,2013-01-01,52,CA
3781,2013-02-01,50,CA
3782,2013-03-01,55,CA
3783,2013-04-01,50,CA
3784,2013-05-01,56,CA
3785,2013-06-01,56,CA
3786,2013-07-01,62,CA
3787,2013-08-01,63,CA
3788,2013-09-01,57,CA
3789,2013-10-01,53,CA
3790,2013-11-01,48,CA
3791,2013-12-01,51,CA
3792,2014-01-01,60,CA
3793,2014-02-01,64,CA
3794,2014-03-01,60,CA
3795,2014-04-01,62,CA
3796,2014-05-01,67,CA
3797,2014-06-01,66,CA
3798,2014-07-01,76,CA
3799,2014-08-01,76,CA
3800,2014-09-01,69,CA
3801,2014-10-01,65,CA
3802,2014-11-01,54,CA
3803,2014-12-01,54,CA
3804,2015-01-01,74,CA
3805,2015-02-01,68,CA
3806,2015-03-01,71,CA
3807,2015-04-01,71,CA
3808,2015-05-01,75,CA
3809,2015-06-01,83,CA
3810,2015-07-01,86,CA
3811,2015-08-01,77,CA
3812,2015-09-01,73,CA
3813,2015-10-01,65,CA
3814,2015-11-01,62,CA
3815,2015-12-01,61,CA
3816,2016-01-01,83,CA
3817,2016-02-01,83,CA
3818,2016-03-01,85,CA
3819,2016-04-01,92,CA
3820,2016-05-01,83,CA
3821,2016-06-01,92,CA
3822,2016-07-01,93,CA
3823,2016-08-01,86,CA
3824,2016-09-01,76,CA
3825,2016-10-01,68,CA
3826,2016-11-01,66,CA
3827,2016-12-01,66,CA
3828,2017-01-01,85,CA
3829,2017-02-01,75,CA
3830,2017-03-01,84,CA
3831,2017-04-01,79,CA
3832,2017-05-01,83,CA
3833,2017-06-01,80,CA
3834,2017-07-01,93,CA
3835,2017-08-01,82,CA
3836,2017-09-01,73,CA
3837,2017-10-01,73,CA
3838,2017-11-01,73,CA
3839,2017-12-01,60,CA
3840,2018-01-01,84,CA
3841,2018-02-01,79,CA
3842,2018-03-01,77,CA
3843,2018-04-01,78,CA
3844,2018-05-01,85,CA
3845,2018-06-01,78,CA
3846,2018-07-01,98,CA
3847,2018-08-01,92,CA
3848,2018-09-01,84,CA
3849,2018-10-01,75,CA
3850,2018-11-01,70,CA
3851,2018-12-01,67,CA
3852,2019-01-01,83,CA
3853,2019-02-01,79,CA
3854,2019-03-01,86,CA
3855,2019-04-01,90,CA
3856,2019-05-01,87,CA
3857,2019-06-01,99,CA
3858,2019-07-01,95,CA
3859,2019-08-01,90,CA
3860,2019-09-01,80,CA
3861,2019-10-01,79,CA
3862,2019-11-01,74,CA
3863,2019-12-01,72,CA
3864,2020-01-01,86,CA
3865,2020-02-01,87,CA
3866,2020-03-01,69,CA
3867,2020-04-01,74,CA
3868,2020-05-01,93,CA
3869,2020-06-01,96,CA
3870,2020-07-01,100,CA
3871,2020-08-01,97,CA
3872,2020-09-01,86,CA
3873,2020-10-01,88,CA
3874,2020-11-01,80,CA
3875,2020-12-01,85,CA
3876,2004-01-01,0,DC
3877,2004-02-01,0,DC
3878,2004-03-01,0,DC
3879,2004-04-01,32,DC
3880,2004-05-01,0,DC
3881,2004-06-01,0,DC
3882,2004-07-01,31,DC
3883,2004-08-01,51,DC
3884,2004-09-01,0,DC
3885,2004-10-01,39,DC
3886,2004-11-01,0,DC
3887,2004-12-01,0,DC
3888,2005-01-01,28,DC
3889,2005-02-01,0,DC
3890,2005-03-01,40,DC
3891,2005-04-01,40,DC
3892,2005-05-01,52,DC
3893,2005-06-01,0,DC
3894,2005-07-01,32,DC
3895,2005-08-01,0,DC
3896,2005-09-01,27,DC
3897,2005-10-01,0,DC
3898,2005-11-01,57,DC
3899,2005-12-01,30,DC
3900,2006-01-01,19,DC
3901,2006-02-01,24,DC
3902,2006-03-01,41,DC
3903,2006-04-01,29,DC
3904,2006-05-01,13,DC
3905,2006-06-01,0,DC
3906,2006-07-01,26,DC
3907,2006-08-01,0,DC
3908,2006-09-01,18,DC
3909,2006-10-01,32,DC
3910,2006-11-01,18,DC
3911,2006-12-01,0,DC
3912,2007-01-01,44,DC
3913,2007-02-01,43,DC
3914,2007-03-01,14,DC
3915,2007-04-01,23,DC
3916,2007-05-01,41,DC
3917,2007-06-01,27,DC
3918,2007-07-01,11,DC
3919,2007-08-01,42,DC
3920,2007-09-01,29,DC
3921,2007-10-01,34,DC
3922,2007-11-01,12,DC
3923,2007-12-01,20,DC
3924,2008-01-01,30,DC
3925,2008-02-01,32,DC
3926,2008-03-01,22,DC
3927,2008-04-01,35,DC
3928,2008-05-01,29,DC
3929,2008-06-01,30,DC
3930,2008-07-01,31,DC
3931,2008-08-01,23,DC
3932,2008-09-01,33,DC
3933,2008-10-01,20,DC
3934,2008-11-01,35,DC
3935,2008-12-01,23,DC
3936,2009-01-01,29,DC
3937,2009-02-01,30,DC
3938,2009-03-01,42,DC
3939,2009-04-01,52,DC
3940,2009-05-01,39,DC
3941,2009-06-01,36,DC
3942,2009-07-01,49,DC
3943,2009-08-01,58,DC
3944,2009-09-01,21,DC
3945,2009-10-01,49,DC
3946,2009-11-01,41,DC
3947,2009-12-01,41,DC
3948,2010-01-01,39,DC
3949,2010-02-01,34,DC
3950,2010-03-01,56,DC
3951,2010-04-01,63,DC
3952,2010-05-01,40,DC
3953,2010-06-01,56,DC
3954,2010-07-01,45,DC
3955,2010-08-01,59,DC
3956,2010-09-01,49,DC
3957,2010-10-01,40,DC
3958,2010-11-01,34,DC
3959,2010-12-01,38,DC
3960,2011-01-01,61,DC
3961,2011-02-01,53,DC
3962,2011-03-01,19,DC
3963,2011-04-01,35,DC
3964,2011-05-01,37,DC
3965,2011-06-01,38,DC
3966,2011-07-01,31,DC
3967,2011-08-01,43,DC
3968,2011-09-01,28,DC
3969,2011-10-01,29,DC
3970,2011-11-01,34,DC
3971,2011-12-01,27,DC
3972,2012-01-01,41,DC
3973,2012-02-01,46,DC
3974,2012-03-01,30,DC
3975,2012-04-01,35,DC
3976,2012-05-01,39,DC
3977,2012-06-01,46,DC
3978,2012-07-01,56,DC
3979,2012-08-01,44,DC
3980,2012-09-01,34,DC
3981,2012-10-01,34,DC
3982,2012-11-01,38,DC
3983,2012-12-01,30,DC
3984,2013-01-01,34,DC
3985,2013-02-01,39,DC
3986,2013-03-01,51,DC
3987,2013-04-01,46,DC
3988,2013-05-01,43,DC
3989,2013-06-01,42,DC
3990,2013-07-01,57,DC
3991,2013-08-01,59,DC
3992,2013-09-01,49,DC
3993,2013-10-01,41,DC
3994,2013-11-01,31,DC
3995,2013-12-01,33,DC
3996,2014-01-01,46,DC
3997,2014-02-01,56,DC
3998,2014-03-01,62,DC
3999,2014-04-01,44,DC
4000,2014-05-01,58,DC
4001,2014-06-01,61,DC
4002,2014-07-01,35,DC
4003,2014-08-01,45,DC
4004,2014-09-01,44,DC
4005,2014-10-01,35,DC
4006,2014-11-01,44,DC
4007,2014-12-01,39,DC
4008,2015-01-01,53,DC
4009,2015-02-01,56,DC
4010,2015-03-01,55,DC
4011,2015-04-01,50,DC
4012,2015-05-01,47,DC
4013,2015-06-01,58,DC
4014,2015-07-01,57,DC
4015,2015-08-01,67,DC
4016,2015-09-01,67,DC
4017,2015-10-01,48,DC
4018,2015-11-01,51,DC
4019,2015-12-01,50,DC
4020,2016-01-01,61,DC
4021,2016-02-01,52,DC
4022,2016-03-01,53,DC
4023,2016-04-01,49,DC
4024,2016-05-01,54,DC
4025,2016-06-01,40,DC
4026,2016-07-01,54,DC
4027,2016-08-01,67,DC
4028,2016-09-01,43,DC
4029,2016-10-01,41,DC
4030,2016-11-01,34,DC
4031,2016-12-01,34,DC
4032,2017-01-01,62,DC
4033,2017-02-01,50,DC
4034,2017-03-01,46,DC
4035,2017-04-01,57,DC
4036,2017-05-01,53,DC
4037,2017-06-01,45,DC
4038,2017-07-01,42,DC
4039,2017-08-01,30,DC
4040,2017-09-01,38,DC
4041,2017-10-01,52,DC
4042,2017-11-01,38,DC
4043,2017-12-01,45,DC
4044,2018-01-01,55,DC
4045,2018-02-01,55,DC
4046,2018-03-01,65,DC
4047,2018-04-01,54,DC
4048,2018-05-01,49,DC
4049,2018-06-01,40,DC
4050,2018-07-01,59,DC
4051,2018-08-01,56,DC
4052,2018-09-01,31,DC
4053,2018-10-01,45,DC
4054,2018-11-01,68,DC
4055,2018-12-01,43,DC
4056,2019-01-01,40,DC
4057,2019-02-01,49,DC
4058,2019-03-01,57,DC
4059,2019-04-01,52,DC
4060,2019-05-01,42,DC
4061,2019-06-01,69,DC
4062,2019-07-01,36,DC
4063,2019-08-01,53,DC
4064,2019-09-01,52,DC
4065,2019-10-01,39,DC
4066,2019-11-01,44,DC
4067,2019-12-01,68,DC
4068,2020-01-01,38,DC
4069,2020-02-01,66,DC
4070,2020-03-01,40,DC
4071,2020-04-01,33,DC
4072,2020-05-01,46,DC
4073,2020-06-01,45,DC
4074,2020-07-01,100,DC
4075,2020-08-01,80,DC
4076,2020-09-01,61,DC
4077,2020-10-01,63,DC
4078,2020-11-01,66,DC
4079,2020-12-01,63,DC
4080,2004-01-01,0,ID
4081,2004-02-01,0,ID
4082,2004-03-01,100,ID
4083,2004-04-01,0,ID
4084,2004-05-01,0,ID
4085,2004-06-01,0,ID
4086,2004-07-01,0,ID
4087,2004-08-01,0,ID
4088,2004-09-01,0,ID
4089,2004-10-01,0,ID
4090,2004-11-01,0,ID
4091,2004-12-01,0,ID
4092,2005-01-01,35,ID
4093,2005-02-01,0,ID
4094,2005-03-01,0,ID
4095,2005-04-01,0,ID
4096,2005-05-01,0,ID
4097,2005-06-01,0,ID
4098,2005-07-01,0,ID
4099,2005-08-01,0,ID
4100,2005-09-01,0,ID
4101,2005-10-01,0,ID
4102,2005-11-01,0,ID
4103,2005-12-01,0,ID
4104,2006-01-01,0,ID
4105,2006-02-01,0,ID
4106,2006-03-01,0,ID
4107,2006-04-01,0,ID
4108,2006-05-01,0,ID
4109,2006-06-01,0,ID
4110,2006-07-01,0,ID
4111,2006-08-01,0,ID
4112,2006-09-01,0,ID
4113,2006-10-01,43,ID
4114,2006-11-01,0,ID
4115,2006-12-01,0,ID
4116,2007-01-01,0,ID
4117,2007-02-01,0,ID
4118,2007-03-01,0,ID
4119,2007-04-01,24,ID
4120,2007-05-01,0,ID
4121,2007-06-01,30,ID
4122,2007-07-01,0,ID
4123,2007-08-01,0,ID
4124,2007-09-01,0,ID
4125,2007-10-01,0,ID
4126,2007-11-01,0,ID
4127,2007-12-01,0,ID
4128,2008-01-01,0,ID
4129,2008-02-01,0,ID
4130,2008-03-01,0,ID
4131,2008-04-01,0,ID
4132,2008-05-01,18,ID
4133,2008-06-01,0,ID
4134,2008-07-01,11,ID
4135,2008-08-01,0,ID
4136,2008-09-01,0,ID
4137,2008-10-01,0,ID
4138,2008-11-01,15,ID
4139,2008-12-01,9,ID
4140,2009-01-01,16,ID
4141,2009-02-01,12,ID
4142,2009-03-01,0,ID
4143,2009-04-01,0,ID
4144,2009-05-01,17,ID
4145,2009-06-01,0,ID
4146,2009-07-01,0,ID
4147,2009-08-01,0,ID
4148,2009-09-01,9,ID
4149,2009-10-01,0,ID
4150,2009-11-01,0,ID
4151,2009-12-01,16,ID
4152,2010-01-01,0,ID
4153,2010-02-01,29,ID
4154,2010-03-01,8,ID
4155,2010-04-01,14,ID
4156,2010-05-01,27,ID
4157,2010-06-01,33,ID
4158,2010-07-01,0,ID
4159,2010-08-01,0,ID
4160,2010-09-01,8,ID
4161,2010-10-01,15,ID
4162,2010-11-01,0,ID
4163,2010-12-01,0,ID
4164,2011-01-01,12,ID
4165,2011-02-01,7,ID
4166,2011-03-01,5,ID
4167,2011-04-01,7,ID
4168,2011-05-01,6,ID
4169,2011-06-01,10,ID
4170,2011-07-01,6,ID
4171,2011-08-01,6,ID
4172,2011-09-01,5,ID
4173,2011-10-01,8,ID
4174,2011-11-01,0,ID
4175,2011-12-01,8,ID
4176,2012-01-01,12,ID
4177,2012-02-01,7,ID
4178,2012-03-01,0,ID
4179,2012-04-01,12,ID
4180,2012-05-01,3,ID
4181,2012-06-01,11,ID
4182,2012-07-01,8,ID
4183,2012-08-01,11,ID
4184,2012-09-01,4,ID
4185,2012-10-01,0,ID
4186,2012-11-01,9,ID
4187,2012-12-01,0,ID
4188,2013-01-01,4,ID
4189,2013-02-01,6,ID
4190,2013-03-01,5,ID
4191,2013-04-01,7,ID
4192,2013-05-01,3,ID
4193,2013-06-01,6,ID
4194,2013-07-01,7,ID
4195,2013-08-01,9,ID
4196,2013-09-01,8,ID
4197,2013-10-01,8,ID
4198,2013-11-01,0,ID
4199,2013-12-01,7,ID
4200,2014-01-01,6,ID
4201,2014-02-01,8,ID
4202,2014-03-01,5,ID
4203,2014-04-01,5,ID
4204,2014-05-01,9,ID
4205,2014-06-01,3,ID
4206,2014-07-01,9,ID
4207,2014-08-01,6,ID
4208,2014-09-01,12,ID
4209,2014-10-01,9,ID
4210,2014-11-01,0,ID
4211,2014-12-01,6,ID
4212,2015-01-01,6,ID
4213,2015-02-01,0,ID
4214,2015-03-01,13,ID
4215,2015-04-01,5,ID
4216,2015-05-01,7,ID
4217,2015-06-01,11,ID
4218,2015-07-01,11,ID
4219,2015-08-01,16,ID
4220,2015-09-01,9,ID
4221,2015-10-01,5,ID
4222,2015-11-01,5,ID
4223,2015-12-01,7,ID
4224,2016-01-01,6,ID
4225,2016-02-01,5,ID
4226,2016-03-01,0,ID
4227,2016-04-01,9,ID
4228,2016-05-01,3,ID
4229,2016-06-01,8,ID
4230,2016-07-01,11,ID
4231,2016-08-01,3,ID
4232,2016-09-01,6,ID
4233,2016-10-01,0,ID
4234,2016-11-01,3,ID
4235,2016-12-01,11,ID
4236,2017-01-01,5,ID
4237,2017-02-01,10,ID
4238,2017-03-01,4,ID
4239,2017-04-01,10,ID
4240,2017-05-01,4,ID
4241,2017-06-01,7,ID
4242,2017-07-01,12,ID
4243,2017-08-01,8,ID
4244,2017-09-01,4,ID
4245,2017-10-01,0,ID
4246,2017-11-01,11,ID
4247,2017-12-01,5,ID
4248,2018-01-01,5,ID
4249,2018-02-01,11,ID
4250,2018-03-01,8,ID
4251,2018-04-01,11,ID
4252,2018-05-01,5,ID
4253,2018-06-01,13,ID
4254,2018-07-01,6,ID
4255,2018-08-01,6,ID
4256,2018-09-01,8,ID
4257,2018-10-01,5,ID
4258,2018-11-01,7,ID
4259,2018-12-01,10,ID
4260,2019-01-01,7,ID
4261,2019-02-01,8,ID
4262,2019-03-01,12,ID
4263,2019-04-01,7,ID
4264,2019-05-01,6,ID
4265,2019-06-01,11,ID
4266,2019-07-01,10,ID
4267,2019-08-01,8,ID
4268,2019-09-01,0,ID
4269,2019-10-01,5,ID
4270,2019-11-01,8,ID
4271,2019-12-01,2,ID
4272,2020-01-01,7,ID
4273,2020-02-01,2,ID
4274,2020-03-01,8,ID
4275,2020-04-01,7,ID
4276,2020-05-01,6,ID
4277,2020-06-01,8,ID
4278,2020-07-01,4,ID
4279,2020-08-01,5,ID
4280,2020-09-01,7,ID
4281,2020-10-01,12,ID
4282,2020-11-01,4,ID
4283,2020-12-01,9,ID
4284,2004-01-01,0,KY
4285,2004-02-01,0,KY
4286,2004-03-01,100,KY
4287,2004-04-01,0,KY
4288,2004-05-01,0,KY
4289,2004-06-01,0,KY
4290,2004-07-01,0,KY
4291,2004-08-01,0,KY
4292,2004-09-01,0,KY
4293,2004-10-01,0,KY
4294,2004-11-01,0,KY
4295,2004-12-01,0,KY
4296,2005-01-01,38,KY
4297,2005-02-01,0,KY
4298,2005-03-01,0,KY
4299,2005-04-01,0,KY
4300,2005-05-01,0,KY
4301,2005-06-01,0,KY
4302,2005-07-01,68,KY
4303,2005-08-01,0,KY
4304,2005-09-01,0,KY
4305,2005-10-01,26,KY
4306,2005-11-01,0,KY
4307,2005-12-01,0,KY
4308,2006-01-01,0,KY
4309,2006-02-01,23,KY
4310,2006-03-01,22,KY
4311,2006-04-01,0,KY
4312,2006-05-01,0,KY
4313,2006-06-01,25,KY
4314,2006-07-01,0,KY
4315,2006-08-01,29,KY
4316,2006-09-01,0,KY
4317,2006-10-01,28,KY
4318,2006-11-01,36,KY
4319,2006-12-01,0,KY
4320,2007-01-01,11,KY
4321,2007-02-01,0,KY
4322,2007-03-01,0,KY
4323,2007-04-01,13,KY
4324,2007-05-01,0,KY
4325,2007-06-01,13,KY
4326,2007-07-01,17,KY
4327,2007-08-01,5,KY
4328,2007-09-01,11,KY
4329,2007-10-01,5,KY
4330,2007-11-01,0,KY
4331,2007-12-01,5,KY
4332,2008-01-01,6,KY
4333,2008-02-01,0,KY
4334,2008-03-01,9,KY
4335,2008-04-01,24,KY
4336,2008-05-01,0,KY
4337,2008-06-01,0,KY
4338,2008-07-01,15,KY
4339,2008-08-01,11,KY
4340,2008-09-01,13,KY
4341,2008-10-01,10,KY
4342,2008-11-01,0,KY
4343,2008-12-01,8,KY
4344,2009-01-01,10,KY
4345,2009-02-01,16,KY
4346,2009-03-01,8,KY
4347,2009-04-01,19,KY
4348,2009-05-01,17,KY
4349,2009-06-01,10,KY
4350,2009-07-01,7,KY
4351,2009-08-01,11,KY
4352,2009-09-01,14,KY
4353,2009-10-01,22,KY
4354,2009-11-01,13,KY
4355,2009-12-01,0,KY
4356,2010-01-01,23,KY
4357,2010-02-01,10,KY
4358,2010-03-01,24,KY
4359,2010-04-01,15,KY
4360,2010-05-01,6,KY
4361,2010-06-01,12,KY
4362,2010-07-01,15,KY
4363,2010-08-01,12,KY
4364,2010-09-01,13,KY
4365,2010-10-01,8,KY
4366,2010-11-01,12,KY
4367,2010-12-01,14,KY
4368,2011-01-01,5,KY
4369,2011-02-01,21,KY
4370,2011-03-01,8,KY
4371,2011-04-01,5,KY
4372,2011-05-01,18,KY
4373,2011-06-01,8,KY
4374,2011-07-01,25,KY
4375,2011-08-01,12,KY
4376,2011-09-01,13,KY
4377,2011-10-01,11,KY
4378,2011-11-01,11,KY
4379,2011-12-01,8,KY
4380,2012-01-01,11,KY
4381,2012-02-01,14,KY
4382,2012-03-01,11,KY
4383,2012-04-01,20,KY
4384,2012-05-01,24,KY
4385,2012-06-01,20,KY
4386,2012-07-01,15,KY
4387,2012-08-01,14,KY
4388,2012-09-01,7,KY
4389,2012-10-01,11,KY
4390,2012-11-01,6,KY
4391,2012-12-01,7,KY
4392,2013-01-01,14,KY
4393,2013-02-01,9,KY
4394,2013-03-01,13,KY
4395,2013-04-01,21,KY
4396,2013-05-01,15,KY
4397,2013-06-01,17,KY
4398,2013-07-01,22,KY
4399,2013-08-01,13,KY
4400,2013-09-01,13,KY
4401,2013-10-01,13,KY
4402,2013-11-01,13,KY
4403,2013-12-01,12,KY
4404,2014-01-01,18,KY
4405,2014-02-01,15,KY
4406,2014-03-01,18,KY
4407,2014-04-01,17,KY
4408,2014-05-01,17,KY
4409,2014-06-01,13,KY
4410,2014-07-01,13,KY
4411,2014-08-01,16,KY
4412,2014-09-01,11,KY
4413,2014-10-01,16,KY
4414,2014-11-01,16,KY
4415,2014-12-01,15,KY
4416,2015-01-01,17,KY
4417,2015-02-01,16,KY
4418,2015-03-01,16,KY
4419,2015-04-01,16,KY
4420,2015-05-01,15,KY
4421,2015-06-01,14,KY
4422,2015-07-01,16,KY
4423,2015-08-01,20,KY
4424,2015-09-01,14,KY
4425,2015-10-01,18,KY
4426,2015-11-01,6,KY
4427,2015-12-01,12,KY
4428,2016-01-01,15,KY
4429,2016-02-01,17,KY
4430,2016-03-01,14,KY
4431,2016-04-01,19,KY
4432,2016-05-01,18,KY
4433,2016-06-01,17,KY
4434,2016-07-01,19,KY
4435,2016-08-01,15,KY
4436,2016-09-01,16,KY
4437,2016-10-01,16,KY
4438,2016-11-01,12,KY
4439,2016-12-01,11,KY
4440,2017-01-01,17,KY
4441,2017-02-01,20,KY
4442,2017-03-01,13,KY
4443,2017-04-01,14,KY
4444,2017-05-01,19,KY
4445,2017-06-01,18,KY
4446,2017-07-01,15,KY
4447,2017-08-01,14,KY
4448,2017-09-01,13,KY
4449,2017-10-01,16,KY
4450,2017-11-01,14,KY
4451,2017-12-01,12,KY
4452,2018-01-01,15,KY
4453,2018-02-01,17,KY
4454,2018-03-01,17,KY
4455,2018-04-01,18,KY
4456,2018-05-01,15,KY
4457,2018-06-01,19,KY
4458,2018-07-01,12,KY
4459,2018-08-01,18,KY
4460,2018-09-01,18,KY
4461,2018-10-01,15,KY
4462,2018-11-01,12,KY
4463,2018-12-01,12,KY
4464,2019-01-01,15,KY
4465,2019-02-01,18,KY
4466,2019-03-01,17,KY
4467,2019-04-01,18,KY
4468,2019-05-01,14,KY
4469,2019-06-01,23,KY
4470,2019-07-01,19,KY
4471,2019-08-01,15,KY
4472,2019-09-01,12,KY
4473,2019-10-01,10,KY
4474,2019-11-01,13,KY
4475,2019-12-01,12,KY
4476,2020-01-01,20,KY
4477,2020-02-01,16,KY
4478,2020-03-01,10,KY
4479,2020-04-01,13,KY
4480,2020-05-01,15,KY
4481,2020-06-01,16,KY
4482,2020-07-01,17,KY
4483,2020-08-01,15,KY
4484,2020-09-01,15,KY
4485,2020-10-01,12,KY
4486,2020-11-01,9,KY
4487,2020-12-01,13,KY
4488,2004-01-01,0,PR
4489,2004-02-01,0,PR
4490,2004-03-01,67,PR
4491,2004-04-01,0,PR
4492,2004-05-01,0,PR
4493,2004-06-01,0,PR
4494,2004-07-01,0,PR
4495,2004-08-01,0,PR
4496,2004-09-01,0,PR
4497,2004-10-01,0,PR
4498,2004-11-01,0,PR
4499,2004-12-01,0,PR
4500,2005-01-01,0,PR
4501,2005-02-01,0,PR
4502,2005-03-01,99,PR
4503,2005-04-01,100,PR
4504,2005-05-01,0,PR
4505,2005-06-01,0,PR
4506,2005-07-01,0,PR
4507,2005-08-01,0,PR
4508,2005-09-01,0,PR
4509,2005-10-01,0,PR
4510,2005-11-01,43,PR
4511,2005-12-01,0,PR
4512,2006-01-01,0,PR
4513,2006-02-01,0,PR
4514,2006-03-01,0,PR
4515,2006-04-01,17,PR
4516,2006-05-01,28,PR
4517,2006-06-01,31,PR
4518,2006-07-01,0,PR
4519,2006-08-01,0,PR
4520,2006-09-01,0,PR
4521,2006-10-01,0,PR
4522,2006-11-01,0,PR
4523,2006-12-01,0,PR
4524,2007-01-01,19,PR
4525,2007-02-01,0,PR
4526,2007-03-01,0,PR
4527,2007-04-01,34,PR
4528,2007-05-01,0,PR
4529,2007-06-01,0,PR
4530,2007-07-01,10,PR
4531,2007-08-01,0,PR
4532,2007-09-01,0,PR
4533,2007-10-01,0,PR
4534,2007-11-01,0,PR
4535,2007-12-01,0,PR
4536,2008-01-01,18,PR
4537,2008-02-01,0,PR
4538,2008-03-01,7,PR
4539,2008-04-01,0,PR
4540,2008-05-01,11,PR
4541,2008-06-01,20,PR
4542,2008-07-01,8,PR
4543,2008-08-01,0,PR
4544,2008-09-01,7,PR
4545,2008-10-01,8,PR
4546,2008-11-01,0,PR
4547,2008-12-01,0,PR
4548,2009-01-01,0,PR
4549,2009-02-01,0,PR
4550,2009-03-01,9,PR
4551,2009-04-01,12,PR
4552,2009-05-01,0,PR
4553,2009-06-01,6,PR
4554,2009-07-01,0,PR
4555,2009-08-01,8,PR
4556,2009-09-01,0,PR
4557,2009-10-01,0,PR
4558,2009-11-01,0,PR
4559,2009-12-01,0,PR
4560,2010-01-01,0,PR
4561,2010-02-01,0,PR
4562,2010-03-01,5,PR
4563,2010-04-01,0,PR
4564,2010-05-01,0,PR
4565,2010-06-01,0,PR
4566,2010-07-01,0,PR
4567,2010-08-01,9,PR
4568,2010-09-01,0,PR
4569,2010-10-01,8,PR
4570,2010-11-01,13,PR
4571,2010-12-01,0,PR
4572,2011-01-01,6,PR
4573,2011-02-01,4,PR
4574,2011-03-01,4,PR
4575,2011-04-01,5,PR
4576,2011-05-01,6,PR
4577,2011-06-01,5,PR
4578,2011-07-01,8,PR
4579,2011-08-01,10,PR
4580,2011-09-01,4,PR
4581,2011-10-01,4,PR
4582,2011-11-01,3,PR
4583,2011-12-01,2,PR
4584,2012-01-01,6,PR
4585,2012-02-01,3,PR
4586,2012-03-01,6,PR
4587,2012-04-01,3,PR
4588,2012-05-01,4,PR
4589,2012-06-01,5,PR
4590,2012-07-01,11,PR
4591,2012-08-01,9,PR
4592,2012-09-01,4,PR
4593,2012-10-01,4,PR
4594,2012-11-01,5,PR
4595,2012-12-01,4,PR
4596,2013-01-01,4,PR
4597,2013-02-01,4,PR
4598,2013-03-01,2,PR
4599,2013-04-01,4,PR
4600,2013-05-01,4,PR
4601,2013-06-01,2,PR
4602,2013-07-01,2,PR
4603,2013-08-01,4,PR
4604,2013-09-01,0,PR
4605,2013-10-01,10,PR
4606,2013-11-01,3,PR
4607,2013-12-01,2,PR
4608,2014-01-01,3,PR
4609,2014-02-01,6,PR
4610,2014-03-01,6,PR
4611,2014-04-01,6,PR
4612,2014-05-01,4,PR
4613,2014-06-01,7,PR
4614,2014-07-01,10,PR
4615,2014-08-01,13,PR
4616,2014-09-01,6,PR
4617,2014-10-01,7,PR
4618,2014-11-01,4,PR
4619,2014-12-01,4,PR
4620,2015-01-01,2,PR
4621,2015-02-01,6,PR
4622,2015-03-01,5,PR
4623,2015-04-01,5,PR
4624,2015-05-01,4,PR
4625,2015-06-01,3,PR
4626,2015-07-01,6,PR
4627,2015-08-01,6,PR
4628,2015-09-01,3,PR
4629,2015-10-01,6,PR
4630,2015-11-01,6,PR
4631,2015-12-01,5,PR
4632,2016-01-01,8,PR
4633,2016-02-01,8,PR
4634,2016-03-01,8,PR
4635,2016-04-01,4,PR
4636,2016-05-01,7,PR
4637,2016-06-01,7,PR
4638,2016-07-01,8,PR
4639,2016-08-01,2,PR
4640,2016-09-01,2,PR
4641,2016-10-01,5,PR
4642,2016-11-01,4,PR
4643,2016-12-01,3,PR
4644,2017-01-01,4,PR
4645,2017-02-01,2,PR
4646,2017-03-01,4,PR
4647,2017-04-01,3,PR
4648,2017-05-01,5,PR
4649,2017-06-01,6,PR
4650,2017-07-01,0,PR
4651,2017-08-01,5,PR
4652,2017-09-01,4,PR
4653,2017-10-01,17,PR
4654,2017-11-01,10,PR
4655,2017-12-01,3,PR
4656,2018-01-01,4,PR
4657,2018-02-01,3,PR
4658,2018-03-01,5,PR
4659,2018-04-01,5,PR
4660,2018-05-01,6,PR
4661,2018-06-01,4,PR
4662,2018-07-01,0,PR
4663,2018-08-01,7,PR
4664,2018-09-01,2,PR
4665,2018-10-01,5,PR
4666,2018-11-01,3,PR
4667,2018-12-01,2,PR
4668,2019-01-01,4,PR
4669,2019-02-01,5,PR
4670,2019-03-01,5,PR
4671,2019-04-01,3,PR
4672,2019-05-01,2,PR
4673,2019-06-01,2,PR
4674,2019-07-01,4,PR
4675,2019-08-01,6,PR
4676,2019-09-01,1,PR
4677,2019-10-01,3,PR
4678,2019-11-01,6,PR
4679,2019-12-01,5,PR
4680,2020-01-01,5,PR
4681,2020-02-01,5,PR
4682,2020-03-01,2,PR
4683,2020-04-01,0,PR
4684,2020-05-01,3,PR
4685,2020-06-01,3,PR
4686,2020-07-01,4,PR
4687,2020-08-01,2,PR
4688,2020-09-01,4,PR
4689,2020-10-01,3,PR
4690,2020-11-01,4,PR
4691,2020-12-01,2,PR
4692,2004-01-01,58,FL
4693,2004-02-01,43,FL
4694,2004-03-01,34,FL
4695,2004-04-01,34,FL
4696,2004-05-01,0,FL
4697,2004-06-01,22,FL
4698,2004-07-01,70,FL
4699,2004-08-01,13,FL
4700,2004-09-01,19,FL
4701,2004-10-01,31,FL
4702,2004-11-01,47,FL
